"WYT","Month","Alt1","Alt2wTUCPwoVA","Alt2woTUCPwoVA","Alt2woTUCPDeltaVA","Alt2woTUCPAllVA","Alt3","Alt4"
"All","9",-0.0420778106525618,0.0172474441934095,0.0170077539878776,0.00584939157172958,0.00808673890187707,-0.0161590963144064,0.011727087397133
"All","10",-0.00588514954614405,0.00584213710148324,0.00602886468669435,0.00687426963004986,0.00682579297613802,-0.00452890105916232,0.0045994053862548
"All","11",-0.017273074869124,-5.66361689027576e-05,0.00378104684007131,0.00573007046602527,0.00467194229036345,-0.0129736336661439,0.00080950438287559
"All","12",0.00575112718490619,0.000485417814605708,0.000109875374473946,0.000848286699032398,0.000900571649930412,0.00935532306558181,0.00336546268489121
"All","1",0.000913275977513128,0.00381459240905032,0.00230851885366962,0.000246907824540796,0.000488936834071093,0.00350653866728352,0.0017955204468653
"All","2",-0.000359559422282828,-0.000638816337788359,0.0016038053403309,-0.000647995916185648,-0.000690012884800154,-0.000411610019179385,-0.000629838964014065
"All","3",0.000948766272036942,-0.000328336592217434,-0.000431395290591439,-0.000361056132456721,-0.000191097390045303,-0.00217902214127252,0.000167625119972731
"All","4",0.000685792175908538,0.0180135470923968,0.0203996678339317,0.0230011277258185,0.0311280250144219,0.0208706216762394,0.0163086613011331
"All","5",0.0020080164300004,0.0339632157135941,0.0498524166467116,-0.00651013990867472,0.0681905982298894,0.250664823768432,-0.0154635608871061
"C","9",-0.0068314859454199,0.0469617990309873,0.0453934830438776,0.0430830995090621,0.0457000576338206,0.0365007173844052,0.0332425305516702
"C","10",0.0155527975778115,0.0196748728954479,0.0195212169569091,0.0206442272035214,0.0225891297414977,0.00930987369312638,0.0155629480563083
"C","11",-0.0059340074278096,0.00597430213374964,0.0146054155158357,0.0153514073430204,0.0165934726063498,-0.0125920149539968,0.00956536513194655
"C","12",0.0104643648859688,-0.00332823312599178,-0.00532503834869357,0.0105257417161373,0.00800577706772267,0.0108338652033971,0.0087279882820565
"C","1",0.000717471821266663,0.00767433121763109,0.00149798293028492,-0.006472153415745,-0.00553398217831896,0.00787063388894329,0.00531281918842027
"C","2",0.000621007433437972,-0.00256080814894532,0.00640792671035087,-0.0025987608920781,-0.00268622477810351,-0.00447864212049657,-0.00253113199681809
"C","3",0.00530428243775795,-0.00182791256875632,-0.00189462757370789,-0.00185524829174796,-0.0011666753181322,-0.00819420177821002,0.000172797593681161
"C","4",0.016809030516866,0.0645119907278759,0.0740769137088557,0.0813332483851227,0.0954334665316544,0.0966025456848116,0.0565967364598534
"C","5",0.074735046207586,0.250943384145514,0.316836434233701,0.31815808308065,0.42789897571509,0.141766252279496,0.09019886907373
"D","9",0.00213936351857647,0.0340506309258015,0.0326001516423015,-0.00461522911000431,0.0016789434064095,0.00848375203656334,0.0278103142842348
"D","10",-0.0242345832540532,0.00380272607515947,0.00377341390802047,0.00672217855857487,6.84204398995364e-05,-0.0333308659817518,0.00270837736677191
"D","11",-0.0231010592915742,-0.0114230535597348,-0.0109468385900265,0.00785174676547265,0.00941877754270192,0.00114781999377416,-0.0113710648307998
"D","12",-0.00592154491044493,0.00729885710130348,0.00785204565089466,-0.0072816259330123,-0.00589501085365801,0.00935555180494233,0.00502310796695556
"D","1",0.00236817849205167,0.00817106571822169,0.00836600966889597,0.00827268024579831,0.00840518380805699,0.00611477449021906,0.00108488613864663
