"WYT","Month","EXP1","EXP3","NAA","Alt2wTUCPwoVA","Alt2woTUCPwoVA","Alt2woTUCPDeltaVA","Alt2woTUCPAllVA","Act5"
"AN","12",0.999722444732927,0.999823587971569,0.999526585145446,0.999516941726505,0.99951629433614,0.999517453796682,0.999517508384882,0.999702333297825
"AN","1",0.999939479783127,0.999904749765647,0.999846816989807,0.999865487198159,0.99986552290571,0.999863739563396,0.99986355749222,0.999858949150902
"AN","2",0.999964758039766,0.999950727929246,0.999933211731323,0.999932457934397,0.999932407316709,0.999932462307362,0.999932454987384,0.999932440633556
"AN","3",0.999990225046886,0.999986762718303,0.999985815263043,0.999984633454859,0.999986327021092,0.99998486260823,0.999980826619098,0.99998539139091
"AN","4",0.999965987404063,0.999638996501547,0.99960534298676,0.999608655390701,0.999609255932591,0.999608707036125,0.999685528207711,0.999685961312185
"AN","5",0.999483789923089,0.998473983870798,0.998993607199717,0.998973960117101,0.998991092677875,0.998958662183048,0.999177279372698,0.999248002810524
"W","9",0.99918396045545,0.999218397893038,0.999793888216406,0.999802738471133,0.99980271521576,0.999804632776427,0.999805877523046,0.99974849998222
"W","10",0.998997958252027,0.999273467163754,0.999612656169362,0.999605362663979,0.999605322860599,0.999605858117079,0.999610105253427,0.999601466983449
"W","11",0.999631219611392,0.999490618205625,0.999696386900354,0.999673099200459,0.999672752238728,0.99970843436147,0.999673059677606,0.99973785240777
"W","12",0.999897497929105,0.999859398781603,0.999815795951182,0.999817285837893,0.999817307590713,0.999817216333979,0.999819016677555,0.999817851285283
"W","1",0.999945529084102,0.999901185860762,0.999905103635625,0.999905699097527,0.999905700295745,0.999905694004478,0.999906373492066,0.999906413820878
"W","2",0.999963151473952,0.999926810820481,0.999916422701191,0.999916403181356,0.999916404829655,0.999916403363132,0.99991640281937,0.999916417297452
"W","3",0.99997070414449,0.999931072228805,0.999944146785407,0.999944663374432,0.999944664129662,0.999944666045625,0.999944663639873,0.999944673028914
"W","4",0.999925582386403,0.999683965525918,0.999731246422894,0.99973729355681,0.999737261984237,0.999737255477209,0.999734719189709,0.999734295288615
"W","5",0.998746827470745,0.998922731292124,0.999251613882015,0.999251622834898,0.999251441504377,0.999257602358054,0.999258302147729,0.999257831349164
