"WYT","Month","Alt1","Alt2wTUCPwoVA","Alt2woTUCPwoVA","Alt2woTUCPDeltaVA","Alt2woTUCPAllVA","Alt3","Alt4"
"All","9",-0.634415714404902,-1.17168395102361,0.542275840732426,-1.35477481661194,-4.10991765611353,0.0953916489597095,0.152081362762701
"All","10",-2.07641569175168,-2.9584257652503,-0.912072376197326,-2.46320608701092,-4.95887801514923,-1.08195839208438,0.436779575031741
"All","11",-0.875271619542361,-0.261842943717135,-0.164158548008257,-0.1581516025722,-0.288374232118213,-0.0598931734326547,0.163879198862439
"All","12",-0.126956827834037,0.0398872868188051,0.0409301906638522,0.0526659905348928,0.0400227060686718,0.182861880906161,-0.0925222294118227
"All","1",0.0110512190814138,0.00380958920900121,-0.00223087217117966,-0.00313065770766011,0.0110823472445782,0.116552805131729,0.00938423187438908
"All","2",-0.00950516210451321,-0.0085830399883652,-0.00842266757844949,-0.013185553070021,-0.00794515725914546,0.212775035188389,-0.00822499109424453
"All","3",0.0596110746481402,0.0274345541413061,0.0228000206274225,0.177158902228417,0.031780498994461,0.0803590693547129,0.0584109642692003
"All","4",1.57050927925737,1.56000083706669,1.45740886054712,1.72599861245753,1.58003949434148,3.88588581301136,0.782884574444424
"All","5",2.72340431652133,2.15920389062915,2.15278085913981,2.21768546470915,2.07396540928043,2.74785401426256,0.909772320432025
"C","9",-0.665509874562521,-5.60740141236091,1.64563799946662,-6.00206554290987,-17.7180124761795,1.18872721790156,1.71954520178063
"C","10",0.598325352351962,1.14962141748802,2.2976359741156,2.07813761580721,-3.16283477185611,1.61516814420854,2.30675959258292
"C","11",-0.787180607890942,0.204568050643707,0.526164687499336,0.434353180631885,-0.0698832009686377,0.429134285179565,0.688932368930678
"C","12",-0.283099473441577,0.128463835773828,0.143357877386515,0.161505517603824,0.123921404932648,0.305465079188558,-0.164827899483158
"C","1",0.0194241124357802,0.00996238137555509,-0.0125751709481078,-0.0154058282406991,0.0384753669133294,0.161138990747707,0.0327626636232307
"C","2",0.00502603673448131,-0.0133020038504459,-0.0124178239099425,-0.0432328599678674,-0.0168825875764959,0.167884146884014,-0.0137600014665579
"C","3",0.329545116427043,0.107419277980139,0.102905691463522,0.738168396330535,0.138785223089923,0.112103881067122,0.114349108736898
"C","4",3.01313465837007,6.00004064006311,5.49267677047848,6.13048718379029,5.750153728114,11.3105109034012,1.78774504061555
"C","5",0.446090846983728,1.47315306392743,1.48929233338759,1.51324381110857,1.52291168032014,0.924004265732344,0.956771843787134
"D","9",-0.323836585788258,0.404592655646711,0.387414977036996,-0.0384879834153201,0.059017955015676,-0.0205658560148863,0.0237006792892592
"D","10",-0.677950884009064,-1.65831838767175,-1.76104577253251,0.0840817829244177,-2.94205430666132,-0.0326643567562604,-0.174376126250758
"D","11",-0.714757029427661,-0.299641585086939,-0.298622406320277,0.0374944469331019,-0.328849523331494,0.156460169235544,-0.0223488372702299
"D","12",-0.159309874327117,0.0813308065480383,0.0825517850262299,0.0917227395780862,0.0792733084853077,0.292426373117325,-0.11203789092744
"D","1",0.000314879100018329,0.00665794099997324,0.00605278363538209,0.00187878789106952,0.00497206897562051,0.284488434719643,-0.00248281009425159
"D","2",-0.0585882513859573,-0.0254595572374572,-0.025665284342392,-0.0147827507386705,-0.0218966655322817,0.302051527514456,-0.0316238425286766
"D","3",0.0690837810933267,-0.00349267653622553,-0.0135095887632202,-0.0136032814276758,-0.0129241160677089,0.180078228412563,0.137353254907792
"D","4",3.50786398623255,0.731420953300724,0.714787740577222,1.41952534833745,0.850461107783957,4.64458622724178,1.870749930729
"D","5",6.23261812003482,4.66970696916966,4.64442786030029,4.73467570926863,3.89202427173138,5.45150405156239,0.382548677308197
"AN","9",-0.833939250662324,0.00571560518767922,0.029712755651392,0.0230370889852712,-0.0675121002208031,-0.532587930424431,-0.740179720609907
"AN","10",-17.1936462576256,-27.7484864692059,-9.92633526527637,-27.7757112835063,-34.5390748958899,-14.2453577953188,0.159409083467803
"AN","11",-0.741690934366382,-1.25596411589449,-1.02843991066185,-1.42598250197605,-0.752106749912254,-1.1860047717672,0.0850646470538785
