"WYT","Month","Alt1","Alt2wTUCPwoVA","Alt2woTUCPwoVA","Alt2woTUCPDeltaVA","Alt2woTUCPAllVA","Alt3","Alt4"
"All","9",-0.00295217989063393,-0.000137456064366649,-0.000648746146292864,-0.00130156010848473,-0.000434955002961415,-0.00249932708743867,0.00014733482226867
"All","10",-0.00073926249739702,-0.000589781141792879,-0.000969406801434237,-0.000542942170307027,-0.00108712735012039,-0.00132630098145553,-0.000146053213330324
"All","11",-0.0029028031465993,0.00127297014094293,0.00192602508753777,0.00235009134522285,0.0014442429057558,-0.00118915321040361,0.00111927066105788
"All","12",0.00161482937206768,0.00153325117537882,0.00102445363772373,0.00111951356423188,0.000822760147535244,0.00279360095150473,0.00218445074164812
"All","1",0.000222106123921715,0.00259175886278193,0.00190934720390787,0.000500279002380385,0.000632726159203987,0.0016216282738195,0.00123416645695953
"All","2",-0.000451654741915276,-0.000495276012008348,0.00148835290433601,-0.000498945210955141,-0.000508709690452076,-0.00037328993758473,-0.000483331801517475
"All","3",0.000877838539828516,-0.000322521862791647,-0.000431168253302382,-0.000357840650442633,8.30894558345572e-05,-0.00164387084072295,8.28237210349538e-05
"All","4",0.000540253211620156,0.00216492686117083,0.00298507394807572,0.00401760981733331,0.0057997947199901,0.000892656019180021,0.00225574138678022
"All","5",0.000490369251026715,-0.00105705716533026,-0.000794307319625458,-0.00106907203447676,-0.000309731286678135,0.001206263909175,-0.000999842449123777
"C","9",-0.00111738774462804,-0.00149646299467843,-0.00368491804313042,-0.00383085362746494,-0.00357289375595166,-0.000273379744560958,-0.000410263540926929
"C","10",0.00270875129613955,0.000222496958512797,-0.00137091734858097,-0.00100445172323183,-0.0016066053609949,0.000360521156206542,0.00166316810594429
"C","11",0.000932653123185343,0.00361645934613038,0.00472169581769775,0.00513355971598505,0.00384064203112948,0.000530624733386298,0.00316882109454164
"C","12",0.00508268535873202,0.00338096256200853,0.0012010422313398,0.00472394527086529,0.00356519725235304,0.00576871296073343,0.00620017779310049
"C","1",-0.000934704236559352,0.00513416443812407,0.00229740725926564,-0.00338744588241564,-0.00292227472333192,0.00434318400289168,0.00364490607096887
