"WYT","Month","Alt1","Alt2wTUCPwoVA","Alt2woTUCPwoVA","Alt2woTUCPDeltaVA","Alt2woTUCPAllVA","Alt3","Alt4"
"All","9",-0.263129583178711,-0.00385240516662891,-0.0466943231374815,-0.0494194783302864,-0.0387217352656849,-0.159650313513462,0.00096592610598643
"All","10",-0.0362648454831547,-0.0758694508118373,-0.0784034245822505,-0.0830130077389414,-0.0823994060094713,-0.122316599268857,-0.0659696510603912
"All","11",-0.120308926930372,0.0249157925723763,0.0720359840874863,0.135985757721324,0.125258186333165,-0.0750001907514127,0.0189200562900602
"All","12",0.173852393001287,0.0338674381221611,0.0275670756739145,-0.0234085209867295,-0.00701297228269758,0.0927479799708717,0.0393540077489686
"All","1",-0.0198039165265715,0.0908744655496218,-0.0244556360359315,-0.0439082295965284,-0.0373571849448245,0.0959989390991112,0.0363456178910266
"All","2",0.00310467508365258,-0.0121573836885714,0.0220230136951822,-0.00233034181745492,-0.0138298498464941,0.0109019471300768,-0.00531021026549999
"All","3",-0.0139083456614463,-0.00541096514909415,-0.00916889570343209,-0.00785442298067165,-0.00139097718788119,0.0456509334471173,-0.000808165384804118
"All","4",0.186299720500793,0.119219334045587,0.200701759587269,0.199802447481939,0.291451329603908,0.312193610625146,0.121095263424512
"All","5",0.0938219155772535,0.0908968179201643,0.09250134523769,0.0642865077106678,0.134328139572857,0.144884125592522,0.0930021925113351
"C","9",-0.382287539635007,-0.0578418360844564,-0.22927740814622,-0.201871218321596,-0.199349001031101,-0.00607758970454072,-0.0527305933253489
"C","10",0.316716589200187,0.018212700185506,0.0094248618885422,-0.00412707674016945,-0.00122819928500552,-0.121502910665898,0.032233639443924
"C","11",0.125015093988961,0.109093598037468,0.286089896632037,0.447806945361493,0.436871243542287,-0.0444523482530254,0.0570416221854613
"C","12",0.476957942696587,0.0440520354096922,0.0153608164129877,-0.0741137219318973,-0.0178087375290069,0.092204287161083,0.106439161370871
"C","1",-0.167443119827705,0.336726246100324,-0.131937435452965,-0.218146444886303,-0.193502002888417,0.211670176184007,0.17629524690588
"C","2",0.00844108243961345,-0.0377729132157307,0.0967084417858066,-0.0241446620707671,-0.0291437860778509,-0.0409820294098369,-0.0279532563773413
"C","3",0.00121694696702631,-0.0172173987412965,-0.00610221395442735,-0.0065314064335275,0.0115356226171713,0.0631524192775557,0.00104276485583912
"C","4",0.8194577099097,0.46583909881091,0.802559172003086,0.753101865019159,0.895507653345006,0.617173342331944,0.457252558562511
"C","5",0.280704038855508,0.368571987472724,0.377408413166549,0.377677904512728,0.587255418943677,0.270705114126639,0.377299672343786
"D","9",-0.106937664907527,0.0281115314493747,0.0284307705364493,-0.0520864323399742,0.00268271652817616,-0.0738838232419847,0.0312466488822935
"D","10",-0.130958546325435,0.0100221943250669,0.00988048320007729,0.00471122189338308,-0.00152936573408636,-0.145908269897157,0.0100803033811713
"D","11",-0.197707439612502,-0.0732816946745175,-0.0733801778039466,0.0973297818637262,0.0918468942380754,-0.000854673616415847,-0.0635571294696972
"D","12",-0.0117234133732255,0.113349875894772,0.114790777085587,-0.0259709273033722,-0.0230671631306266,0.083438004627138,0.0559006083721922
"D","1",0.0438404180405722,0.036918270199679,0.0394864559433363,0.0470559514831618,0.0507174728477421,0.0783078862743468,-0.0370321937852328
"D","2",0.00828547665071745,-0.0123917269182919,-0.00888287452256445,0.020083075253861,-0.0315558017543468,0.0887786733446211,0.00971929652595487
"D","3",-0.0110518016648565,9.35478977737603e-05,-0.000228446023958108,-0.000925774231475162,0.00834633656794772,0.109808002247123,-0.000515056166986165
"D","4",-0.0100169942681491,0.00673915240878031,0.00651571361321607,0.0586546811648797,0.312039948470378,0.275690278147714,0.0254171300219792
"D","5",0.0245043923818195,-0.0262245637620091,-0.0262221437961233,-0.136228184596288,-0.11441760350733,-0.766096209741516,-0.0285372044897082
"AN","9",-0.362869326248718,0.0675133447332556,0.0649165416401691,0.106650202932623,0.0866119203256672,-0.634143315875934,0.0677658902075289
"AN","10",-0.57234134595733,-0.731821289795115,-0.734393262980276,-0.697766988828361,-0.681479234780198,-0.704206042737117,-0.708479436038469
"AN","11",-0.597734697266355,0.228734769449221,0.24414467224284,0.28858680541739,0.293595443316854,-0.293815273914024,0.266024521925489
"AN","12",0.499815822186311,-0.0214903604054561,-0.0196154162927746,-0.0168102166727173,-0.0158715665967538,0.254376121851932,-0.00225683997083141
"AN","1",0.0448702502857477,0.0236040672705948,0.0230187707453637,0.0266858275316849,0.0272744070381975,0.0939359338551775,0.0230972740519908
"AN","2",-0.00628841055251885,-0.0011328931620751,-0.00106440689186645,-0.000788480920249196,-0.000661957652911219,0.0103863553262298,-0.00144195216674177
"AN","3",-0.0342388972600969,-0.0121838399562891,-0.0763438911317537,-0.0608814229976276,-0.0581581412289078,0.0183701962749929,-0.0111559765957192
"AN","4",-0.0797785500674256,-0.00483168064807397,-0.0181246276186294,-0.0121556383561979,0.0721796330318241,0.323261101409341,-0.00330122652058887
"AN","5",0.103208378605326,-0.0120066807832328,-0.0175409425707978,-0.0423844480212101,0.128030459057784,0.716202397549978,-0.00935980796648416
"W","9",-0.244579603027189,-0.00428827088261032,-0.00491894198177333,0.000194898655874056,0.00283590449532632,-0.175672870415311,0.00212186405807632
"W","10",-0.0692040046866714,-0.0196265993421988,-0.0197707692212142,-0.0283919473393244,-0.0294912153276257,0.0171842317773454,-0.0106308208583392
"W","11",-0.114860115352473,-0.0221595799592605,-0.0178470512115227,-0.0499200204735057,-0.0662996525389413,-0.0763895519801753,-0.0195455417350658
"W","12",0.0188047240622895,0.00557281866900435,0.00627391559362407,0.00387777303644411,0.00785359510064735,0.0616958495559736,0.00468723130124943
