"WYT","Month","Alt1","Alt2wTUCPwoVA","Alt2woTUCPwoVA","Alt2woTUCPDeltaVA","Alt2woTUCPAllVA","Alt3","Alt4","Action5"
"All","11",-1.97035594093098,0.138209528750566,0.00817316482841556,1.21313524452746,0.684865832730735,-1.00563389383005,0.780018635187102,0.137102919734238
"All","12",1.9810463232964,0.439391657774402,0.93526700487227,0.057753642786437,-0.145959254811074,2.56813127565715,1.3858194892022,1.20073381586579
"All","1",0.249840742133638,0.914677233379067,0.103799378439494,0.103348867613804,0.948334594867629,1.64034178729886,0.557257769002829,0.862851637569604
"All","2",-0.480939811047296,-0.28942317214395,-0.244586610536991,-1.49757289571995,-0.340592144178791,-0.202618001889792,0.033957526448821,-1.34407410732491
"All","3",-0.444449106849447,-0.264116505947072,-0.155208264103588,0.0194310974653994,-0.194703525280771,1.00777918627683,-0.030975000031819,0.275670584902025
"All","4",1.43079593657009,1.89917884444994,0.987618328087823,1.85116887670437,3.52698551083883,6.15033237760571,1.34843001523991,2.23245878021298
"All","5",0.835064357089138,0.556930015698816,0.629785755794045,0.173278871188251,1.02437433509557,4.1782600979232,0.389267035666891,1.15709550450877
"C","11",-1.49114052173456,1.0190235566384,0.710146191602982,2.30591531439224,0.620934134824637,-2.93992085670657,0.993179161046577,2.48219443979588
"C","12",4.30721505743003,0.154718505481865,2.98559225456117,0.476490982967285,-0.433174552438775,3.60434726864617,0.136504764088757,0.226532634048123
"C","1",-1.8793046947221,3.17659022196177,-1.3252215561618,-1.11081383127523,3.42852480892451,3.38808822778889,3.46850440558234,3.23870983388393
"C","2",-2.44499087607209,-1.23513567072766,-0.992231966007972,-7.08569509854349,-1.14697096623993,-2.39865649144493,-0.855207959442485,-6.25984753773695
"C","3",-0.936591144114393,-1.07865373226309,-1.0716233363759,0.527713957998764,-0.55923544008458,0.904318788489927,-0.706823077436086,1.3433392978178
"C","4",11.7812160295483,11.2139119431472,5.52934473040581,10.0389553076098,12.8762042800957,6.95548911167388,5.47513683034035,7.51895115823753
"C","5",2.76013725605611,3.40311224750862,3.71135798259486,3.37877532457495,6.52459770789956,2.65177045589659,3.26287799603673,6.24505376688836
"D","11",-2.50535886570813,-1.31192444829374,-1.29082457156522,2.4111963971809,1.85290631979598,0.951468775570556,-0.28942604921757,-2.76668444451462
"D","12",-0.215224300473605,2.39784103418555,2.40421259156919,0.014276774925156,-0.343821122318428,1.73206736954464,-0.0607306855133677,1.98600349585581
"D","1",0.834716658401936,2.11892148298531,2.13112463858259,2.12245538327388,1.81298960947976,1.71928138798319,-0.416165068724843,-0.405446585478592
"D","2",0.108687274465279,-0.215767994900827,-0.228500426936024,-0.644221417792521,-0.785737120329149,2.2765297062743,1.41465993628618,-0.826320980419928
"D","3",0.308391104718937,0.203302625632423,0.211732568228286,0.287271913462735,0.589684568248534,4.06352697766001,0.647857105182367,0.617845880465441
"D","4",-0.525013303240428,-0.0578213413233016,-0.0585764510567878,0.969041683401625,6.09684493099061,5.47218974665388,2.22493899781833,3.78955356878366
"D","5",0.117444286651179,-0.596812507962632,-0.59760660247425,-2.53120147651924,-2.14133779877874,-11.5205741404316,-1.53550949700197,-1.52912895498761
"AN","11",-4.83363946288563,6.53281744030378,5.63353343927083,6.56107502515753,7.37104836082708,-3.09434388924192,6.5533997312436,1.15899080323394
"AN","12",11.2775064781263,-0.525242081538108,-0.828204950517955,-0.532267203454102,-0.55177279652717,7.60813842442809,15.0255197970935,9.95488605314872
"AN","1",1.48694011552769,0.590647339921651,0.74501436880817,0.394515943285259,0.883763852359867,2.53949601339568,-1.84328968862057,0.659779774177533
"AN","2",-0.174220086476724,-0.0903790433169627,-0.0955285384788678,-0.0897801303376733,-0.069585885155887,-0.08275108504545,-0.0974568685349386,-0.0482082204220241
"AN","3",-0.728356038796837,-0.871270399846303,0.016039501806714,-1.10039352082189,-1.64722390121923,0.672661542065462,-0.268364121492567,-0.731117387761351
"AN","4",-2.54177583146043,-0.592760867067101,-0.118414539120157,-0.746094487268336,2.40109773754021,12.5499919221791,-0.285302338842292,2.6242878718734
"AN","5",1.90642621972351,-0.240547388580793,-0.0719107213631949,-0.358439824581332,2.69705065322057,20.8541115767863,-0.0532972733114601,3.52534297078966
"W","11",-1.49867063694988,-0.636667367155188,-0.638663919442266,-0.455855192013323,-0.765652919711225,-0.710267133200323,0.200774880996331,0.21083049170386
"W","12",0.55466218294903,0.0801165623634735,0.0814966475206546,0.0198490262302905,0.0649534670203781,1.76087311856061,0.268795216628675,0.0234349739885794
"W","1",0.550527906948509,-0.0933492122126236,-0.0927663642037636,-0.0914464745119634,-0.0941756220724264,0.85576040834901,0.336357019738831,0.45295415344283
"W","2",-0.000747969743111717,-0.0128696796247306,-0.0127222673910833,-0.0280095675138416,0.00981812681277669,-0.107468987438969,0.0108054532550055,-0.00122695145909416
"W","3",-0.45937865444433,0.00576419036354269,0.00616817937948659,0.00572002953770569,0.00255509695180813,0.0886961289207247,0.0335149774480281,0.0127404639642821
"W","4",-0.359591309017774,0.132075967051514,0.13261306437027,0.120371759726343,0.077730925590055,4.8314415031785,0.132990122406907,0.0442256028414771
"W","5",0.231438722484988,0.130514297240667,0.131356391823908,0.0889972178019851,-0.078891201587473,6.81247587696818,0.142828382337274,-0.0933978413774172
